analysis_label,farm_id,wind_farm,turbine_id,turbine_source_row,country,sea_basin,sea_basin_mapping_rule,latitude,longitude,farm_centroid_latitude,farm_centroid_longitude,distance_to_farm_centroid_m,distance_to_farm_centroid_quantile,exposure_group,outer_ring_proxy,farm_turbine_count,oem_manufacturer,turbine_model,rated_capacity_mw,rotor_diameter_m,hub_height_m,commissioning_date,commissioning_month,commissioning_year,steady_operational_start_month,turbine_age_years_at_observation_end,turbine_age_band_at_observation_end,water_depth_m,bathymetry_spatial_match_status,bathymetry_join_status,steady_manifest_months,observed_steady_months,observed_steady_years,success_steady_months,success_no_ais_in_bbox_steady_months,skipped_missing_source_steady_months,other_status_steady_months,steady_coverage_share,first_observed_steady_month,last_observed_steady_month,coverage_class,min_1yr_exposure,min_3yr_exposure,min_5yr_exposure
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3134,3134,United Kingdom,North Sea,united_kingdom_north_sea,53.6542,0.3057,53.64386301369863,0.29283561643835615,1428.305226317183,0.25,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.53,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3135,3135,United Kingdom,North Sea,united_kingdom_north_sea,53.6518,0.2729,53.64386301369863,0.29283561643835615,1582.846566991881,0.3055555555555556,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.48,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3136,3136,United Kingdom,North Sea,united_kingdom_north_sea,53.6511,0.2817,53.64386301369863,0.29283561643835615,1089.1576750218185,0.1388888888888889,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,16.05,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3137,3137,United Kingdom,North Sea,united_kingdom_north_sea,53.6503,0.2905,53.64386301369863,0.29283561643835615,732.1280731143715,0.06944444444444445,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.19,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3138,3138,United Kingdom,North Sea,united_kingdom_north_sea,53.6481,0.3168,53.64386301369863,0.29283561643835615,1648.3363903387371,0.3472222222222222,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,12.78,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3139,3139,United Kingdom,North Sea,united_kingdom_north_sea,53.6488,0.308,53.64386301369863,0.29283561643835615,1140.3591950638447,0.16666666666666666,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.84,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3140,3140,United Kingdom,North Sea,united_kingdom_north_sea,53.6457,0.2839,53.64386301369863,0.29283561643835615,623.4069799315811,0.05555555555555555,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.35,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3141,3141,United Kingdom,North Sea,united_kingdom_north_sea,53.6313,0.2735,53.64386301369863,0.29283561643835615,1891.1329060654948,0.4722222222222222,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.81,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3142,3142,United Kingdom,North Sea,united_kingdom_north_sea,53.6471,0.2666,53.64386301369863,0.29283561643835615,1766.3586253993087,0.4166666666666667,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.21,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3143,3143,United Kingdom,North Sea,united_kingdom_north_sea,53.6243,0.2935,53.64386301369863,0.29283561643835615,2175.748868942413,0.6111111111111112,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.74,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3144,3144,United Kingdom,North Sea,united_kingdom_north_sea,53.6251,0.2847,53.64386301369863,0.29283561643835615,2154.2006526747855,0.5833333333333334,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.33,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3145,3145,United Kingdom,North Sea,united_kingdom_north_sea,53.6265,0.2756,53.64386301369863,0.29283561643835615,2240.269506788075,0.6527777777777778,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.93,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3146,3146,United Kingdom,North Sea,united_kingdom_north_sea,53.6266,0.2671,53.64386301369863,0.29283561643835615,2561.9674509076094,0.7777777777777778,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.36,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3147,3147,United Kingdom,North Sea,united_kingdom_north_sea,53.6212,0.2694,53.64386301369863,0.29283561643835615,2956.034672700363,0.9027777777777778,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.15,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3148,3148,United Kingdom,North Sea,united_kingdom_north_sea,53.6205,0.2781,53.64386301369863,0.29283561643835615,2773.590951621796,0.875,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.9,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3149,3149,United Kingdom,North Sea,united_kingdom_north_sea,53.6198,0.287,53.64386301369863,0.29283561643835615,2703.209463166511,0.8333333333333334,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.74,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3150,3150,United Kingdom,North Sea,united_kingdom_north_sea,53.6192,0.2955,53.64386301369863,0.29283561643835615,2748.0232297597877,0.8611111111111112,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.3,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3151,3151,United Kingdom,North Sea,united_kingdom_north_sea,53.6237,0.302,53.64386301369863,0.29283561643835615,2322.018269041952,0.6944444444444444,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.14,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3152,3152,United Kingdom,North Sea,united_kingdom_north_sea,53.6283,0.3083,53.64386301369863,0.29283561643835615,2008.5333342859667,0.5138888888888888,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.49,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3153,3153,United Kingdom,North Sea,united_kingdom_north_sea,53.629,0.2998,53.64386301369863,0.29283561643835615,1715.2866423446471,0.3888888888888889,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.23,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3154,3154,United Kingdom,North Sea,united_kingdom_north_sea,53.6298,0.2911,53.64386301369863,0.29283561643835615,1567.9166668632513,0.2916666666666667,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.22,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3155,3155,United Kingdom,North Sea,united_kingdom_north_sea,53.6305,0.2823,53.64386301369863,0.29283561643835615,1640.2260456522438,0.3333333333333333,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.98,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3156,3156,United Kingdom,North Sea,united_kingdom_north_sea,53.632,0.2647,53.64386301369863,0.29283561643835615,2276.0866878035154,0.6805555555555556,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.55,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3157,3157,United Kingdom,North Sea,united_kingdom_north_sea,53.6365,0.2711,53.64386301369863,0.29283561643835615,1650.2778044523263,0.3611111111111111,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.91,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3158,3158,United Kingdom,North Sea,united_kingdom_north_sea,53.6358,0.2799,53.64386301369863,0.29283561643835615,1237.3439273320369,0.20833333333333334,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.41,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3159,3159,United Kingdom,North Sea,united_kingdom_north_sea,53.6351,0.2887,53.64386301369863,0.29283561643835615,1011.8250726258543,0.1111111111111111,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.89,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3160,3160,United Kingdom,North Sea,united_kingdom_north_sea,53.6344,0.2975,53.64386301369863,0.29283561643835615,1096.248282754488,0.1527777777777778,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.04,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3161,3161,United Kingdom,North Sea,united_kingdom_north_sea,53.6336,0.3063,53.64386301369863,0.29283561643835615,1445.7599054461004,0.2638888888888889,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.22,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3162,3162,United Kingdom,North Sea,united_kingdom_north_sea,53.6328,0.3152,53.64386301369863,0.29283561643835615,1920.1725224996874,0.4861111111111111,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.17,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3163,3163,United Kingdom,North Sea,united_kingdom_north_sea,53.6375,0.3216,53.64386301369863,0.29283561643835615,2023.8968542237817,0.5277777777777778,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.79,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3164,3164,United Kingdom,North Sea,united_kingdom_north_sea,53.6382,0.3127,53.64386301369863,0.29283561643835615,1453.01790589797,0.2777777777777778,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,12.76,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3165,3165,United Kingdom,North Sea,united_kingdom_north_sea,53.639,0.3039,53.64386301369863,0.29283561643835615,907.9545550819873,0.09722222222222222,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.62,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3166,3166,United Kingdom,North Sea,united_kingdom_north_sea,53.6397,0.2952,53.64386301369863,0.29283561643835615,488.44065601863315,0.013888888888888888,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.95,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3167,3167,United Kingdom,North Sea,united_kingdom_north_sea,53.6404,0.2864,53.64386301369863,0.29283561643835615,572.9319310616737,0.027777777777777776,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.05,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3168,3168,United Kingdom,North Sea,united_kingdom_north_sea,53.6412,0.2776,53.64386301369863,0.29283561643835615,1047.0560402776218,0.125,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.75,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3169,3169,United Kingdom,North Sea,united_kingdom_north_sea,53.6419,0.2688,53.64386301369863,0.29283561643835615,1599.348886369403,0.3194444444444444,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.96,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3170,3170,United Kingdom,North Sea,united_kingdom_north_sea,53.6426,0.26,53.64386301369863,0.29283561643835615,2168.9971537892793,0.5972222222222222,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.52,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3171,3171,United Kingdom,North Sea,united_kingdom_north_sea,53.6479,0.2576,53.64386301369863,0.29283561643835615,2365.485144408941,0.7222222222222222,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.66,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3172,3172,United Kingdom,North Sea,united_kingdom_north_sea,53.6464,0.2753,53.64386301369863,0.29283561643835615,1189.781046810124,0.19444444444444445,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.43,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3173,3173,United Kingdom,North Sea,united_kingdom_north_sea,53.6534,0.3145,53.64386301369863,0.29283561643835615,1778.603720809525,0.4305555555555556,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.48,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3174,3174,United Kingdom,North Sea,united_kingdom_north_sea,53.6573,0.3297,53.64386301369863,0.29283561643835615,2852.246602295219,0.8888888888888888,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.56,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3175,3175,United Kingdom,North Sea,united_kingdom_north_sea,53.658,0.3209,53.64386301369863,0.29283561643835615,2427.360797043524,0.75,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.11,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3176,3176,United Kingdom,North Sea,united_kingdom_north_sea,53.6153,0.2806,53.64386301369863,0.29283561643835615,3276.9350540493588,0.9722222222222222,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.38,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3177,3177,United Kingdom,North Sea,united_kingdom_north_sea,53.616,0.2718,53.64386301369863,0.29283561643835615,3394.5432993507843,0.9861111111111112,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,13.74,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3178,3178,United Kingdom,North Sea,united_kingdom_north_sea,53.6527,0.3233,53.64386301369863,0.29283561643835615,2235.4455859984155,0.6388888888888888,inner_or_middle_proxy,False,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.54,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3179,3179,United Kingdom,North Sea,united_kingdom_north_sea,53.6694,0.3075,53.64386301369863,0.29283561643835615,2999.505782936277,0.9166666666666666,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,15.95,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3180,3180,United Kingdom,North Sea,united_kingdom_north_sea,53.6686,0.3163,53.64386301369863,0.29283561643835615,3155.4409165038096,0.9444444444444444,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.85,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3181,3181,United Kingdom,North Sea,united_kingdom_north_sea,53.6679,0.325,53.64386301369863,0.29283561643835615,3411.2110528063595,1.0,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,12.86,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
RQ9 turbine-level maintenance intervention intensity v1,Humber Gateway,Humber Gateway,Humber_Gateway::3182,3182,United Kingdom,North Sea,united_kingdom_north_sea,53.6626,0.3274,53.64386301369863,0.29283561643835615,3086.980687105505,0.9305555555555556,outer_exposed_proxy,True,73,Vestas,V112-3.0 MW Offshore,3.0,112.0,80.0,2015-05,2015-05,2015,2015-11,10.583333333333334,8_to_14_years,14.23,ok,matched_processed_bathymetry,122,110,9.166666666666666,14,96,12,0,0.9016393442622951,2015-11,2025-02,high_coverage,True,True,True
