analysis_label,farm_id,wind_farm,turbine_id,country,sea_basin,sea_basin_mapping_rule,latitude,longitude,exposure_group,outer_ring_proxy,distance_to_farm_centroid_m,distance_to_farm_centroid_quantile,water_depth_m,oem_manufacturer,turbine_model,rated_capacity_mw,rotor_diameter_m,hub_height_m,commissioning_year,turbine_age_band_at_observation_end,observed_steady_months,observed_steady_years,steady_coverage_share,coverage_class,min_1yr_exposure,min_3yr_exposure,min_5yr_exposure,steady_high_event_count,steady_high_duplicate_adjusted_event_count,steady_high_unique_vessel_count,steady_high_repeat_visit_30d_count,steady_high_medium_event_count,steady_high_medium_duplicate_adjusted_event_count,steady_high_medium_unique_vessel_count,steady_high_medium_repeat_visit_30d_count,primary_intervention_intensity_per_steady_turbine_year,sensitivity_intervention_intensity_per_steady_turbine_year,turbine_intervention_confidence_class
RQ9 turbine-level maintenance intervention intensity v1,Inner Dowsing,Inner Dowsing,Inner_Dowsing::3220,United Kingdom,North Sea,united_kingdom_north_sea,53.208,0.4465,outer_exposed_proxy,True,2088.592773600159,0.7692307692307693,6.0,Siemens,SWT-3.6-107,3.6,107.0,80.0,2009,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Inner Dowsing,Inner Dowsing,Inner_Dowsing::3221,United Kingdom,North Sea,united_kingdom_north_sea,53.208,0.4327,outer_exposed_proxy,True,2239.090530034636,0.8461538461538461,5.952078,Siemens,SWT-3.6-107,3.6,107.0,80.0,2009,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Inner Dowsing,Inner Dowsing,Inner_Dowsing::3222,United Kingdom,North Sea,united_kingdom_north_sea,53.2129,0.4328,outer_exposed_proxy,True,2751.833023703047,1.0,6.0032187,Siemens,SWT-3.6-107,3.6,107.0,80.0,2009,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Inner Dowsing,Inner Dowsing,Inner_Dowsing::3223,United Kingdom,North Sea,united_kingdom_north_sea,53.213,0.4466,outer_exposed_proxy,True,2644.281973797398,0.9615384615384616,5.952078,Siemens,SWT-3.6-107,3.6,107.0,80.0,2009,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Inner Dowsing,Inner Dowsing,Inner_Dowsing::3224,United Kingdom,North Sea,united_kingdom_north_sea,53.1984,0.4463,inner_or_middle_proxy,False,1022.6128354112008,0.23076923076923078,5.9834576,Siemens,SWT-3.6-107,3.6,107.0,80.0,2009,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.06666666666666667,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3225,Germany,North Sea,germany_north_sea,54.4779,7.7136,inner_or_middle_proxy,False,1864.3433405884653,0.4594594594594595,23.61,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3226,Germany,North Sea,germany_north_sea,54.478,7.7254,inner_or_middle_proxy,False,2489.671986685183,0.5945945945945946,23.31,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,0.5,1,0,0.0,0.3529411764705882,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3227,Germany,North Sea,germany_north_sea,54.4781,7.7367,outer_exposed_proxy,True,3145.492792511466,0.7837837837837838,23.44,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,2,2.0,2,0,0.0,1.4117647058823528,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3228,Germany,North Sea,germany_north_sea,54.4866,7.7533,outer_exposed_proxy,True,3993.528274543753,0.9459459459459459,22.91,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,2,2.0,2,0,8,8.0,4,4,1.4117647058823528,5.647058823529411,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3229,Germany,North Sea,germany_north_sea,54.4771,7.6438,outer_exposed_proxy,True,3346.970202341447,0.8918918918918919,23.77,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,0,0.0,0,0,0.0,0.0,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3230,Germany,North Sea,germany_north_sea,54.4999,7.7527,outer_exposed_proxy,True,4137.533887215484,1.0,19.93,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,1,1.0,1,0,2,2.0,2,0,0.7058823529411764,1.4117647058823528,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3231,Germany,North Sea,germany_north_sea,54.4838,7.734,outer_exposed_proxy,True,2794.437766547509,0.7567567567567568,24.06,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3232,Germany,North Sea,germany_north_sea,54.4777,7.6838,inner_or_middle_proxy,False,1326.4682051229897,0.21621621621621623,24.0,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3233,Germany,North Sea,germany_north_sea,54.4778,7.6703,inner_or_middle_proxy,False,1835.6397027496,0.43243243243243246,23.67,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3234,Germany,North Sea,germany_north_sea,54.4931,7.7532,outer_exposed_proxy,True,4009.08916235562,0.972972972972973,21.21,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,2,2.0,2,0,0.0,1.4117647058823528,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3235,Germany,North Sea,germany_north_sea,54.4777,7.6988,inner_or_middle_proxy,False,1313.1139155413173,0.16216216216216217,24.14,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,7,6.0,5,3,0.0,4.235294117647059,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3236,Germany,North Sea,germany_north_sea,54.4871,7.7261,inner_or_middle_proxy,False,2236.995984603689,0.5135135135135135,23.78,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,2,2.0,2,0,7,6.5,4,4,1.4117647058823528,4.588235294117647,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3237,Germany,North Sea,germany_north_sea,54.483,7.6687,inner_or_middle_proxy,False,1609.9038866045246,0.35135135135135137,24.74,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3238,Germany,North Sea,germany_north_sea,54.4827,7.6833,inner_or_middle_proxy,False,858.5746774998042,0.08108108108108109,24.93,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,2,1.5,1,0,6,5.5,3,3,1.0588235294117647,3.8823529411764706,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3239,Germany,North Sea,germany_north_sea,54.484,7.6976,inner_or_middle_proxy,False,654.8728786550372,0.05405405405405406,25.47,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,1,1.0,1,0,4,4.0,3,0,0.7058823529411764,2.8235294117647056,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3240,Germany,North Sea,germany_north_sea,54.4829,7.7128,inner_or_middle_proxy,False,1516.6052005135778,0.2702702702702703,24.6,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,1,1.0,1,0,5,5.0,2,3,0.7058823529411764,3.5294117647058822,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3241,Germany,North Sea,germany_north_sea,54.489,7.7158,inner_or_middle_proxy,False,1564.5071380217937,0.32432432432432434,23.71,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,5,4.5,3,1,0.0,3.176470588235294,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3242,Germany,North Sea,germany_north_sea,54.4946,7.7156,inner_or_middle_proxy,False,1682.5366159151931,0.3783783783783784,22.25,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,3,3.0,2,0,0.0,2.1176470588235294,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3243,Germany,North Sea,germany_north_sea,54.4952,7.6995,inner_or_middle_proxy,False,881.8158519593695,0.10810810810810811,22.55,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,5,4.5,3,2,0.0,3.176470588235294,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3244,Germany,North Sea,germany_north_sea,54.4945,7.6698,inner_or_middle_proxy,False,1545.7176658305739,0.2972972972972973,23.73,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,2,2.0,2,1,6,5.5,4,4,1.4117647058823528,3.8823529411764706,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3245,Germany,North Sea,germany_north_sea,54.4773,7.6556,inner_or_middle_proxy,False,2649.6354832334114,0.6486486486486487,23.89,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,0,0.0,0,0,0.0,0.0,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3246,Germany,North Sea,germany_north_sea,54.4894,7.6533,inner_or_middle_proxy,False,2473.640016313306,0.5675675675675675,25.77,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3247,Germany,North Sea,germany_north_sea,54.4888,7.671,inner_or_middle_proxy,False,1329.3599098747623,0.24324324324324326,25.15,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,2,1.5,1,0,5,4.5,2,1,1.0588235294117647,3.176470588235294,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3248,Germany,North Sea,germany_north_sea,54.4901,7.699,inner_or_middle_proxy,False,502.4563375141166,0.0,23.88,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,3,3.0,2,1,9,9.0,4,6,2.1176470588235294,6.352941176470588,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3249,Germany,North Sea,germany_north_sea,54.4914,7.685,inner_or_middle_proxy,False,517.8955785679341,0.02702702702702703,24.14,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,5,3.1666666666666665,3,3,0.0,2.2352941176470584,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3250,Germany,North Sea,germany_north_sea,54.4835,7.6558,inner_or_middle_proxy,False,2383.543398338194,0.5405405405405406,24.94,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3251,Germany,North Sea,germany_north_sea,54.5,7.7297,inner_or_middle_proxy,False,2761.8319640620794,0.7297297297297297,20.39,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3252,Germany,North Sea,germany_north_sea,54.495,7.6545,inner_or_middle_proxy,False,2494.0038840998436,0.6216216216216216,23.97,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,4,3.5,4,1,0.0,2.4705882352941173,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3253,Germany,North Sea,germany_north_sea,54.5,7.6979,inner_or_middle_proxy,False,1316.923752519809,0.1891891891891892,21.79,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,1,1.0,1,0,4,2.5,4,1,0.7058823529411764,1.7647058823529411,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3254,Germany,North Sea,germany_north_sea,54.5,7.7136,inner_or_middle_proxy,False,1894.6598734184493,0.4864864864864865,21.36,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,2,1.5,2,0,0.0,1.0588235294117647,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3255,Germany,North Sea,germany_north_sea,54.4946,7.7322,inner_or_middle_proxy,False,2703.0439716991577,0.7027027027027027,21.67,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,5,5.0,3,1,0.0,3.5294117647058822,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3256,Germany,North Sea,germany_north_sea,54.4928,7.6409,outer_exposed_proxy,True,3304.3036969694,0.8648648648648649,24.28,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,0,0.0,0,0,0.0,0.0,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3257,Germany,North Sea,germany_north_sea,54.4876,7.6409,outer_exposed_proxy,True,3275.96984207997,0.8378378378378378,24.98,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,1,0.5,1,0,1,0.5,1,0,0.3529411764705882,0.3529411764705882,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3258,Germany,North Sea,germany_north_sea,54.4824,7.6434,outer_exposed_proxy,True,3191.074648856732,0.8108108108108109,24.49,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,1,1.0,1,0,1,1.0,1,0,0.7058823529411764,0.7058823529411764,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3259,Germany,North Sea,germany_north_sea,54.4999,7.6711,inner_or_middle_proxy,False,1813.7289637098213,0.40540540540540543,22.47,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,0.5,1,0,0.0,0.3529411764705882,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3260,Germany,North Sea,germany_north_sea,54.4999,7.6545,inner_or_middle_proxy,False,2697.188265460794,0.6756756756756757,22.68,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,2,1.5,2,0,0.0,1.0588235294117647,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3261,Germany,North Sea,germany_north_sea,54.4988,7.6838,inner_or_middle_proxy,False,1226.3738883898359,0.13513513513513514,22.26,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,0,0.0,0,0,1,1.0,1,0,0.0,0.7058823529411764,medium_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kaskasi,Kaskasi,Kaskasi::3262,Germany,North Sea,germany_north_sea,54.4999,7.6431,outer_exposed_proxy,True,3367.9240834573393,0.918918918918919,23.14,Siemens Gamesa,SG 8.0-167 DD,8.0,167.0,107.5,2023,0_to_2_years,17,1.4166666666666667,0.6071428571428571,medium_coverage,True,False,False,1,1.0,1,0,1,1.0,1,0,0.7058823529411764,0.7058823529411764,medium_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3263,United Kingdom,North Sea,united_kingdom_north_sea,51.4529,1.0752,inner_or_middle_proxy,False,1540.8979402528223,0.5517241379310345,4.43,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3264,United Kingdom,North Sea,united_kingdom_north_sea,51.4529,1.1314,outer_exposed_proxy,True,2717.2667153887555,1.0,4.36,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3265,United Kingdom,North Sea,united_kingdom_north_sea,51.452,1.1214,outer_exposed_proxy,True,2109.225120436571,0.8275862068965517,3.96,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3266,United Kingdom,North Sea,united_kingdom_north_sea,51.4549,1.0953,inner_or_middle_proxy,False,605.5336861000801,0.06896551724137931,3.83,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3267,United Kingdom,North Sea,united_kingdom_north_sea,51.4559,1.1052,inner_or_middle_proxy,False,915.5772405321567,0.13793103448275862,3.38,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3268,United Kingdom,North Sea,united_kingdom_north_sea,51.4564,1.0708,outer_exposed_proxy,True,1665.5836382088414,0.7586206896551724,4.16,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.06666666666666667,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3269,United Kingdom,North Sea,united_kingdom_north_sea,51.4569,1.1152,inner_or_middle_proxy,False,1515.1947974534655,0.4827586206896552,3.59,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.06666666666666667,0.06666666666666667,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3270,United Kingdom,North Sea,united_kingdom_north_sea,51.451,1.1114,inner_or_middle_proxy,False,1586.5159190213571,0.6206896551724138,3.82,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3271,United Kingdom,North Sea,united_kingdom_north_sea,51.4499,1.1014,inner_or_middle_proxy,False,1263.1755463674792,0.3448275862068966,4.05,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.06666666666666667,0.06666666666666667,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3272,United Kingdom,North Sea,united_kingdom_north_sea,51.4488,1.0915,inner_or_middle_proxy,False,1289.1076666029937,0.41379310344827586,4.04,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.06666666666666667,0.06666666666666667,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3273,United Kingdom,North Sea,united_kingdom_north_sea,51.4479,1.0815,inner_or_middle_proxy,False,1627.6450189871287,0.6896551724137931,4.41,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3274,United Kingdom,North Sea,united_kingdom_north_sea,51.4539,1.0853,inner_or_middle_proxy,False,932.2431588099051,0.1724137931034483,3.74,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3275,United Kingdom,North Sea,united_kingdom_north_sea,51.4579,1.1252,outer_exposed_proxy,True,2176.7003912073856,0.896551724137931,3.7,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3276,United Kingdom,North Sea,united_kingdom_north_sea,51.4678,1.0567,outer_exposed_proxy,True,2716.7599998725977,0.9655172413793104,4.63,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3277,United Kingdom,North Sea,united_kingdom_north_sea,51.4688,1.0665,outer_exposed_proxy,True,2128.3132374159786,0.8620689655172413,4.63,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Kentish Flats,Kentish Flats,Kentish_Flats::3278,United Kingdom,North Sea,united_kingdom_north_sea,51.4586,1.0882,inner_or_middle_proxy,False,444.49517572026366,0.034482758620689655,4.25,Vestas,V90-3.0 MW Offshore,3.0,90.0,70.0,2005,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.06666666666666667,high_observed_zero
