scenario,scenario_label,farm_id,farm_commissioning_start_month,farm_commissioning_end_month,steady_operational_start_month,ramp_up_months,observed_years,commissioning_observed_years,steady_observed_years,coverage_share,commissioning_candidate_count,steady_candidate_count,commissioning_intervention_intensity_per_farm_year,steady_intervention_intensity_per_farm_year,confidence_class,recommended_simulator_use,notes
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Rhyl Flats,2009-12,2009-12,2010-06,6,15.0,0.4166666666666667,14.583333333333334,0.9375,0,16,0.0,1.0971428571428572,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Riffgat,2014-03,2014-03,2014-09,6,10.833333333333334,0.5,10.333333333333334,0.9154929577464789,0,51,0.0,4.935483870967742,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Robin Rigg West,2010-09,2010-09,2011-03,6,14.333333333333334,0.5,13.833333333333334,0.9347826086956522,0,12,0.0,0.8674698795180723,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Rodsand II,2010-10,2010-10,2011-04,6,14.25,0.5,13.75,0.9344262295081968,8,649,16.0,47.2,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Saint-Brieuc,2024-05,2024-05,2024-11,6,0.75,0.5,0.25,0.45,0,0,0.0,0.0,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Saint-Nazaire,2022-11,2022-11,2023-05,6,2.25,0.5,1.75,0.7105263157894737,0,0,0.0,0.0,low_signal_ambiguous,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Samsa,2003-02,2003-02,2003-08,6,15.0,0.0,15.0,0.9375,0,103,,6.866666666666666,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Sandbank,2017-01,2017-01,2017-07,6,8.083333333333334,0.5,7.583333333333333,0.8981481481481481,14,289,28.0,38.10989010989011,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Scroby Sands,2004-12,2004-12,2005-06,6,15.0,0.0,15.0,0.9375,0,15,,1.0,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,SeaStar,2020-12,2020-12,2021-06,6,4.166666666666667,0.5,3.6666666666666665,0.819672131147541,0,1,0.0,0.27272727272727276,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Seagreen,2023-10,2023-10,2024-04,6,1.3333333333333333,0.5,0.8333333333333334,0.5925925925925926,0,8,0.0,9.6,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Sheringham Shoal,2013-04,2013-04,2013-10,6,11.75,0.5,11.25,0.9215686274509803,0,8,0.0,0.7111111111111111,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Sprogo,2009-12,2009-12,2010-06,6,15.0,0.4166666666666667,14.583333333333334,0.9375,0,15,0.0,1.0285714285714285,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Teesside,2014-04,2014-04,2014-10,6,10.75,0.5,10.25,0.9148936170212766,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Thanet,2010-09,2010-09,2011-03,6,14.333333333333334,0.5,13.833333333333334,0.9347826086956522,0,27,0.0,1.9518072289156625,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Thornton Bank - phase I,2009-05,2009-05,2009-11,6,15.0,0.0,15.0,0.9375,0,21,,1.4,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Thornton Bank - phase II and III,2013-09,2013-09,2014-03,6,11.333333333333334,0.5,10.833333333333334,0.918918918918919,0,2,0.0,0.1846153846153846,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Trianel Windpark Borkum 1,2015-09,2015-09,2016-03,6,9.333333333333334,0.5,8.833333333333334,0.9032258064516129,0,123,0.0,13.924528301886792,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Trianel Windpark Borkum 2,2020-07,2020-07,2021-01,6,4.583333333333333,0.5,4.083333333333333,0.8333333333333334,0,140,0.0,34.285714285714285,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Triton Knoll,2022-04,2022-04,2022-10,6,2.8333333333333335,0.5,2.3333333333333335,0.7555555555555555,0,11,0.0,4.714285714285714,low_coverage,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Tunm Knob,1995-05,1995-05,1995-11,6,15.0,0.0,15.0,0.9375,0,34,,2.2666666666666666,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Veja Mate,2017-05,2017-05,2017-11,6,7.75,0.5,7.25,0.8942307692307693,5,58,10.0,8.0,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Vesterhav Nord,2024-03,2024-03,2024-09,6,0.9166666666666666,0.5,0.4166666666666667,0.5,141,51,282.0,122.39999999999999,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Vesterhav Syd,2024-03,2024-03,2024-09,6,0.9166666666666666,0.5,0.4166666666666667,0.5,149,58,298.0,139.2,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Walney 1,2011-07,2011-07,2012-01,6,13.5,0.5,13.0,0.9310344827586207,0,20,0.0,1.5384615384615385,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Walney 2,2012-06,2012-06,2012-12,6,12.583333333333334,0.5,12.083333333333334,0.9263803680981595,5,2,10.0,0.16551724137931034,high_observed_signal,commissioning_separate_module,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Walney Extension 3,2018-09,2018-09,2019-03,6,6.416666666666667,0.5,5.916666666666667,0.875,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Walney Extension 4,2018-09,2018-09,2019-03,6,6.416666666666667,0.5,5.916666666666667,0.875,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,West of Duddon Sands,2014-10,2014-10,2015-04,6,10.25,0.5,9.75,0.9111111111111111,0,2,0.0,0.20512820512820512,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Westermost Rough,2015-05,2015-05,2015-11,6,9.666666666666666,0.5,9.166666666666666,0.90625,0,6,0.0,0.6545454545454545,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_6_months,Steady operational starts 6 months after latest turbine commissioning month,Wikinger,2018-10,2018-10,2019-04,6,6.333333333333333,0.5,5.833333333333333,0.8735632183908046,27,752,54.0,128.9142857142857,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Aberdeen Offshore Wind Farm,2018-09,2018-09,2019-09,12,6.416666666666667,1.0,5.416666666666667,0.875,0,1,0.0,0.1846153846153846,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Albatros,2020-01,2020-01,2021-01,12,5.083333333333333,1.0,4.083333333333333,0.8472222222222222,5,52,5.0,12.734693877551022,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Alpha Ventus,2010-04,2010-04,2011-04,12,14.75,1.0,13.75,0.9365079365079365,9,293,9.0,21.30909090909091,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Amrumbank West,2015-10,2015-10,2016-10,12,9.25,0.9166666666666666,8.333333333333334,0.9024390243902439,0,362,0.0,43.44,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Anholt,2013-09,2013-09,2014-09,12,11.333333333333334,1.0,10.333333333333334,0.918918918918919,0,792,0.0,76.64516129032258,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Arcadis Ost 1,2023-12,2023-12,2024-12,12,1.1666666666666667,0.9166666666666666,0.25,0.56,225,32,245.45454545454547,128.0,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Arkona-Becken Südost,2019-01,2019-01,2020-01,12,6.083333333333333,1.0,5.083333333333333,0.8690476190476191,18,389,18.0,76.52459016393443,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Avedøre Holme,2011-12,2011-12,2012-12,12,13.083333333333334,1.0,12.083333333333334,0.9289940828402367,0,2,0.0,0.16551724137931034,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Baltic Eagle,2025-07,2025-07,2026-07,12,0.0,0.0,0.0,0.0,0,0,,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Bard Offshore 1,2013-09,2013-09,2014-09,12,11.333333333333334,1.0,10.333333333333334,0.918918918918919,0,103,0.0,9.96774193548387,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Barrow,2006-09,2006-09,2007-09,12,15.0,0.0,15.0,0.9375,0,6,,0.4,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Beatrice Offshore Wind Farm,2009-05,2009-05,2010-05,12,15.0,0.3333333333333333,14.666666666666666,0.9375,0,4,0.0,0.27272727272727276,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Belwind phase 1,2010-12,2010-12,2011-12,12,14.083333333333334,1.0,13.083333333333334,0.9337016574585635,0,6,0.0,0.45859872611464964,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Blyth Demo Phase 1,2018-06,2018-06,2019-06,12,6.666666666666667,1.0,5.666666666666667,0.8791208791208791,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Borkum Riffgrund 1,2015-10,2015-10,2016-10,12,9.25,0.9166666666666666,8.333333333333334,0.9024390243902439,0,171,0.0,20.52,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Borkum Riffgrund 2,2018-12,2018-12,2019-12,12,6.166666666666667,1.0,5.166666666666667,0.8705882352941177,1,181,1.0,35.03225806451613,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Borssele Kavel I and II,2020-11,2020-11,2021-11,12,4.25,1.0,3.25,0.8225806451612904,0,1,0.0,0.3076923076923077,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Borssele Kavel III and IV,2021-01,2021-01,2022-01,12,4.083333333333333,1.0,3.0833333333333335,0.8166666666666667,2,1,2.0,0.3243243243243243,high_observed_signal,commissioning_separate_module,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Burbo Bank,2007-10,2007-10,2008-10,12,15.0,0.0,15.0,0.9375,0,12,,0.8,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Burbo Bank Extension,2017-04,2017-04,2018-04,12,7.833333333333333,1.0,6.833333333333333,0.8952380952380953,0,0,0.0,0.0,high_observed_zero,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Butendiek,2015-08,2015-08,2016-08,12,9.416666666666666,0.9166666666666666,8.5,0.904,0,480,0.0,56.470588235294116,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Dan Tysk,2015-04,2015-04,2016-04,12,9.75,1.0,8.75,0.9069767441860465,0,481,0.0,54.97142857142857,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Deutsche Bucht,2019-09,2019-09,2020-09,12,5.416666666666667,1.0,4.416666666666667,0.8552631578947368,2,53,2.0,12.0,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Dudgeon,2017-10,2017-10,2018-10,12,7.333333333333333,1.0,6.333333333333333,0.8888888888888888,2,6,2.0,0.9473684210526316,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,East Anglia One,2020-07,2020-07,2021-07,12,4.583333333333333,1.0,3.5833333333333335,0.8333333333333334,0,2,0.0,0.5581395348837209,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,EnBW Hohe See,2019-11,2019-11,2020-11,12,5.25,1.0,4.25,0.8513513513513513,3,101,3.0,23.764705882352942,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,EnBW Windpark Baltic 1,2011-05,2011-05,2012-05,12,13.666666666666666,1.0,12.666666666666666,0.9318181818181818,20,242,20.0,19.105263157894736,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,EnBW Windpark Baltic 2,2015-10,2015-10,2016-10,12,9.25,0.9166666666666666,8.333333333333334,0.9024390243902439,0,637,0.0,76.44,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Frederikshavn Offshore,2003-06,2003-06,2004-06,12,15.0,0.0,15.0,0.9375,0,48,,3.2,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Fécamp,2024-05,2024-05,2025-05,12,0.75,0.75,0.0,0.45,0,0,0.0,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Galloper,2018-04,2018-04,2019-04,12,6.833333333333333,1.0,5.833333333333333,0.8817204301075269,0,1,0.0,0.17142857142857143,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Gemini,2017-04,2017-04,2018-04,12,7.833333333333333,1.0,6.833333333333333,0.8952380952380953,2,36,2.0,5.2682926829268295,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Global Tech I,2015-09,2015-09,2016-09,12,9.333333333333334,0.9166666666666666,8.416666666666666,0.9032258064516129,0,166,0.0,19.722772277227723,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Gode Wind 1 and 2,2016-09,2016-09,2017-09,12,8.416666666666666,1.0,7.416666666666667,0.9017857142857143,4,320,4.0,43.146067415730336,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Gode Wind 3,2025-02,2025-02,2026-02,12,0.08333333333333333,0.08333333333333333,0.0,0.09090909090909091,3,0,36.0,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Greater Gabbard,2013-08,2013-08,2014-08,12,11.416666666666666,1.0,10.416666666666666,0.9194630872483222,0,8,0.0,0.768,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Gunfleet Sands,2010-06,2010-06,2011-06,12,14.583333333333334,1.0,13.583333333333334,0.9358288770053476,0,22,0.0,1.6196319018404908,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Gwynt y Mor,2015-06,2015-06,2016-06,12,9.583333333333334,0.9166666666666666,8.666666666666666,0.905511811023622,0,3,0.0,0.3461538461538462,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Hollandse Kust Noord,2023-12,2023-12,2024-12,12,1.1666666666666667,0.9166666666666666,0.25,0.56,5,2,5.454545454545455,8.0,low_signal_ambiguous,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Hollandse Kust Zuid,2024-12,2024-12,2025-12,12,0.25,0.25,0.0,0.23076923076923078,0,0,0.0,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Horns Rev I,2002-12,2002-12,2003-12,12,15.0,0.0,15.0,0.9375,0,587,,39.13333333333333,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Horns Rev II,2010-01,2010-01,2011-01,12,15.0,1.0,14.0,0.9375,18,521,18.0,37.214285714285715,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Horns Rev III,2019-08,2019-08,2020-08,12,5.5,1.0,4.5,0.8571428571428571,22,432,22.0,96.0,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Hornsea Project 1,2019-12,2019-12,2020-12,12,5.166666666666667,1.0,4.166666666666667,0.8493150684931506,4,29,4.0,6.959999999999999,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Hornsea Project 2,2022-08,2022-08,2023-08,12,2.5,1.0,1.5,0.7317073170731707,3,27,3.0,18.0,low_coverage,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Humber Gateway,2015-05,2015-05,2016-05,12,9.666666666666666,0.9166666666666666,8.75,0.90625,0,5,0.0,0.5714285714285714,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Hywind Scotland Pilot Park,2017-10,2017-10,2018-10,12,7.333333333333333,1.0,6.333333333333333,0.8888888888888888,0,7,0.0,1.105263157894737,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Inner Dowsing,2009-03,2009-03,2010-03,12,15.0,0.16666666666666666,14.833333333333334,0.9375,0,55,0.0,3.7078651685393256,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Kaskasi,2023-03,2023-03,2024-03,12,1.9166666666666667,1.0,0.9166666666666666,0.6764705882352942,6,199,6.0,217.0909090909091,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Kentish Flats,2005-12,2005-12,2006-12,12,15.0,0.0,15.0,0.9375,0,10,,0.6666666666666666,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Kentish Flats Extension,2015-12,2015-12,2016-12,12,9.083333333333334,0.9166666666666666,8.166666666666666,0.9008264462809917,0,2,0.0,0.2448979591836735,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Kincardine,2021-10,2021-10,2022-10,12,3.3333333333333335,1.0,2.3333333333333335,0.7843137254901961,0,0,0.0,0.0,low_signal_ambiguous,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Kriegers Flak,2021-09,2021-09,2022-09,12,3.4166666666666665,1.0,2.4166666666666665,0.7884615384615384,20,1026,20.0,424.55172413793105,low_coverage,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Lillgrund,2007-12,2007-12,2008-12,12,15.0,0.0,15.0,0.9375,0,310,,20.666666666666668,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Lincs,2013-09,2013-09,2014-09,12,11.333333333333334,1.0,10.333333333333334,0.918918918918919,0,1,0.0,0.0967741935483871,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,London Array,2013-04,2013-04,2014-04,12,11.75,1.0,10.75,0.9215686274509803,0,1,0.0,0.09302325581395349,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Lynn,2009-03,2009-03,2010-03,12,15.0,0.16666666666666666,14.833333333333334,0.9375,0,62,0.0,4.179775280898876,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Meerwind Sued/Ost,2014-12,2014-12,2015-12,12,10.083333333333334,1.0,9.083333333333334,0.9097744360902256,0,361,0.0,39.74311926605505,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Merkur Offshore,2019-06,2019-06,2020-06,12,5.666666666666667,1.0,4.666666666666667,0.8607594936708861,11,455,11.0,97.5,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Mermaid,2020-12,2020-12,2021-12,12,4.166666666666667,1.0,3.1666666666666665,0.819672131147541,0,1,0.0,0.31578947368421056,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Middelgrunden,2001-03,2001-03,2002-03,12,15.0,0.0,15.0,0.9375,0,140,,9.333333333333334,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Moray East,2022-04,2022-04,2023-04,12,2.8333333333333335,1.0,1.8333333333333333,0.7555555555555555,0,2,0.0,1.090909090909091,low_signal_ambiguous,validation_required,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Moray West,2025-04,2025-04,2026-04,12,0.0,0.0,0.0,0.0,0,0,,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Neart na Gaoithe,2025-07,2025-07,2026-07,12,0.0,0.0,0.0,0.0,0,0,,,low_coverage,insufficient_steady_coverage,Read-only ramp-up sensitivity from existing manifest and dwell tables.
ramp_up_12_months,Steady operational starts 12 months after latest turbine commissioning month,Nissum Bredning,2018-03,2018-03,2019-03,12,6.916666666666667,1.0,5.916666666666667,0.8829787234042553,4,55,4.0,9.295774647887324,high_observed_signal,steady_operational_only,Read-only ramp-up sensitivity from existing manifest and dwell tables.
